,id,name,year,rank_year,artists,primary_artist_id,artist_image,artist_genres,duration,explicit,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1684,1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,2006,85,['The Fratellis'],3M4ThdJR28z9eSMcQHAZ5G,https://i.scdn.co/image/ab6761610000e5ebd693efe23dcda7b9595e77ec,"['garage rock', 'modern rock', 'rock', 'scottish rock']",215306,False,68,0.511,0.815,7,-3.14,0.144,0.0491,0.0,0.0826,0.586,154.514
1685,0ADZ5dmXhlfzjMw6lefoPl,Far Away,2006,86,['Nickelback'],6deZN1bslXzeGvOLaLMOIF,https://i.scdn.co/image/ab6761610000e5eb4200380f93aab2e4b85c8beb,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",238173,False,71,0.518,0.797,6,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918
1686,1lih9AUGlOI2qbAkptdBsr,I'm N Luv (Wit a Stripper) (feat. Mike Jones),2006,87,"['T-Pain', 'Mike Jones']",3aQeKQSyrW4qWr35idm0cy,https://i.scdn.co/image/ab6761610000e5ebae63c2a8e43c2d4dc37a9aed,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",265333,True,3,0.731,0.368,8,-10.38,0.0688,0.00544,0.0,0.193,0.512,145.171
1687,3Lk7RWStfLaHG7lXsuS87j,One,2006,88,"['Mary J. Blige', 'U2']",1XkoF8ryArs86LZvFOkbyr,https://i.scdn.co/image/ab6761610000e5eb3bca8fcab833c4c8dc987776,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",260466,False,63,0.344,0.874,0,-3.161,0.0777,0.0841,0.0,0.129,0.269,185.888
1688,7nR3jmYBf3e9TEf6zpJiZb,Bossy,2006,89,"['Kelis', 'Too $hort']",0IF46mUS8NXjgHabxk2MCM,https://i.scdn.co/image/ab6761610000e5ebd1222863c4217cf03dde3613,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",273973,False,51,0.906,0.633,4,-5.316,0.19,0.000182,8.34e-06,0.058,0.779,84.021
1689,2EFbdRTdFrMix16iHs2DBj,Lips Of An Angel,2006,90,['Hinder'],6BMhCQJYHxxKAeqYS1p5rY,https://i.scdn.co/image/ab6761610000e5ebeb27f9bd775bcb021d13f3d3,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",258186,False,36,0.473,0.725,2,-5.723,0.0322,0.00309,0.0,0.144,0.214,129.023
1690,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,2006,91,['Muse'],12Chz98pHFMPJEknJQMWvI,https://i.scdn.co/image/ab6761610000e5ebb506164c3174bb7123a41424,"['modern rock', 'permanent wave', 'rock']",212439,False,78,0.668,0.921,7,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0
1691,70wYA8oYHoMzhRRkARoMhU,When You Were Young,2006,92,['The Killers'],0C0XlULifJtAgn6ZNCW2eu,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",220426,False,75,0.467,0.988,11,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433
1692,5Sc3f01VMSlvbSDYGxQAd3,You're All I Have,2006,93,['Snow Patrol'],3rIZMv9rysU7JkLzEaC5Jp,https://i.scdn.co/image/ab6761610000e5eb02dd5c821135e146eb2bfc85,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",273333,False,36,0.467,0.921,2,-4.554,0.045,5.48e-05,0.0566,0.176,0.501,132.013
1693,0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty,2006,94,"['Bubba Sparxxx', 'Ying Yang Twins', 'Mr. Collipark']",3RPYHNSwe3w0mtfJwKIN9P,https://i.scdn.co/image/ab6761610000e5ebfeae893ef5a2e644b97c1cf9,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",252653,True,63,0.64,0.62,1,-5.931,0.416,0.016,0.0,0.0831,0.609,129.37
1694,3YQjgTpUVNWvpYeb2mtTF7,Grillz,2006,95,"['Nelly', 'Paul Wall', 'Ali & Gipp']",2gBjLmx6zQnFGQJCAQpRgw,https://i.scdn.co/image/3677690af58abb70a5c5fd58d69db4d1ad705d4f,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",271160,False,58,0.867,0.504,4,-7.737,0.241,0.0358,0.0,0.307,0.84,82.996
1695,3HVJbdz0V402U5YggQK4Ao,Touch It,2006,96,['Busta Rhymes'],1YfEcTuGvBQ8xSD1f53UnK,https://i.scdn.co/image/ab6761610000e5eb7b31aba081ef084510cde4e3,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",214960,True,63,0.658,0.551,1,-6.62,0.37,0.0043,0.000108,0.197,0.442,138.335
1696,2JpUkUR0OsOlUUfm6iS8ic,Money Maker,2006,97,"['Ludacris', 'Pharrell Williams']",3ipn9JLAPI5GUEo4y4jcoi,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",230613,True,61,0.551,0.598,1,-6.79,0.27,0.15,0.0,0.299,0.612,78.756
1697,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,2006,98,['Evanescence'],5nGIFgo0shDenQYSE0Sn7c,https://i.scdn.co/image/ab6761610000e5eb7c952c071462e72795697bc0,['alternative metal'],214706,False,67,0.45,0.883,7,-4.094,0.0524,0.00193,0.0,0.293,0.328,93.41
1698,5WqcLwanx87IgXy3WxYxY2,The Rose,2006,99,['Westlife'],5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd,"['boy band', 'dance pop', 'europop']",219106,False,1,0.272,0.203,9,-9.706,0.0294,0.784,0.0,0.0805,0.172,109.581
1699,3kZoay4ANo86ehb6s4RwS9,Ridin',2006,100,"['Chamillionaire', 'Krayzie Bone']",6vdMPayKk8YJxxeNP5oMCb,https://i.scdn.co/image/9837f337431ea4a73bf699e24c4d588028bb0fce,"['dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",303053,True,71,0.787,0.799,8,-4.68,0.0993,0.189,0.0,0.3,0.835,143.052
1700,4EI8VuxUuIHKfafU72emqz,We Belong Together,2005,1,['Mariah Carey'],4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5ebbeb3a15b2f2f6515f3a82a58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",201400,False,70,0.84,0.476,0,-7.918,0.0629,0.0264,0.0,0.0865,0.767,139.987
1701,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,2005,2,['Mario'],20s0P9QLxGqKuCsGwFsp7w,https://i.scdn.co/image/ab6761610000e5ebbd6d1f4ed69d6657aaeac0e0,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",256733,False,74,0.656,0.578,7,-8.97,0.0922,0.235,0.0,0.118,0.556,94.514
1702,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,2005,3,"['Kanye West', 'Jamie Foxx']",5K4W6rqBFWDnAN6FQUkS6x,https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a,"['chicago rap', 'rap']",207626,True,78,0.629,0.696,1,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034
1703,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,2005,4,['Rihanna'],5pKCCKE2ajJHZ9KAiaK11H,https://i.scdn.co/image/ab6761610000e5eb019d6873a01987cbe35888cd,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",246960,False,78,0.779,0.64,7,-8.415,0.159,0.000155,0.00077,0.101,0.498,99.019
1704,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,2005,5,"['50 Cent', 'Olivia']",3q7HBObVc0L8jNeTe5Gofh,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",209106,True,79,0.614,0.574,11,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173
1705,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,2005,6,['James Blunt'],7KMqksf0UMdyA0UCf4R3ux,https://i.scdn.co/image/ab6761610000e5eb26a02137047e11808e913c33,"['neo mellow', 'pop', 'pop rock']",209493,True,76,0.675,0.479,0,-9.87,0.0278,0.633,1.76e-05,0.088,0.454,81.998
1706,1hwJKpe0BPUsq6UUrwBWTw,Boulevard of Broken Dreams,2005,7,['Green Day'],7oPftvlwr6VrsViSDV7fJY,https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf,"['permanent wave', 'punk']",261266,True,73,0.49,0.679,8,-3.68,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046
1707,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,2005,8,"['The Pussycat Dolls', 'Busta Rhymes']",6wPhSqRtPu1UhRCDX5yaDJ,https://i.scdn.co/image/ab6761610000e5eb292575f7d081016e04dff9ee,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",272080,False,72,0.875,0.631,1,-3.475,0.099,0.00542,2.54e-06,0.127,0.549,120.003
1708,0mUyMawtxj1CJ76kn9gIZK,Bad Day,2005,9,['Daniel Powter'],7xTcuBOIAAIGDOSvwYFPzk,https://i.scdn.co/image/ab6761610000e5eb1f1ea5c01092257885e0c627,"['canadian pop', 'neo mellow']",233640,False,75,0.599,0.785,3,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046
1709,6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,2005,10,['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",188960,False,71,0.662,0.739,9,-5.354,0.0322,0.00206,0.0603,0.113,0.382,130.999
1710,68vgtRHr7iZHpzGpon6Jlo,My Boo,2005,11,"['Usher', 'Alicia Keys']",23zg3TcAtWQy7J6upgbUnj,https://i.scdn.co/image/ab6761610000e5ebead4738ecc1ba2885e189491,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",223440,False,77,0.662,0.507,5,-8.238,0.118,0.257,0.0,0.0465,0.676,86.412
1711,6T7tyXfvNZwAR3XDktNCBi,Beautiful Soul,2005,12,['Jesse McCartney'],2Hjj68yyUPiC0HKEOigcEp,https://i.scdn.co/image/ab6761610000e5eb38b04c707b49cff53ed32375,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",215160,False,0,0.654,0.663,9,-4.34,0.046,0.0765,0.0,0.0266,0.912,89.989
1712,72vWmeqYcT1irKClpbenQm,"1, 2 Step (feat. Missy Elliott) - Main",2005,13,"['Ciara', 'Missy Elliott']",2NdeV5rLm47xAvogXrYhJX,https://i.scdn.co/image/ab6761610000e5eba1d2211731d7f54a4bc4e490,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",202213,False,53,0.939,0.498,5,-10.94,0.161,0.0444,0.00128,0.0475,0.801,113.053
1713,2lgz3yy1AyoceOVOOBmiOS,Stickwitu,2005,14,['The Pussycat Dolls'],6wPhSqRtPu1UhRCDX5yaDJ,https://i.scdn.co/image/ab6761610000e5eb292575f7d081016e04dff9ee,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",207506,False,69,0.548,0.554,9,-6.408,0.0587,0.283,0.0,0.0708,0.382,79.918
1714,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),2005,15,"['Chris Brown', 'Juelz Santana']",7bXgB6jMjp9ATFy66eO08Z,https://i.scdn.co/image/ab6761610000e5eb44983567ddeedb3a84d13433,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",229866,False,71,0.846,0.482,1,-6.721,0.129,0.0246,0.0,0.393,0.212,100.969
1715,2oxtQ84p1j5GmyzmD50Lq0,Rich Girl,2005,16,"['Gwen Stefani', 'Eve']",4yiQZ8tQPux8cPriYMWUFP,https://i.scdn.co/image/ab6761610000e5ebe1ec072204984bee3a158016,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",236213,False,69,0.856,0.754,7,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018
1716,3EDS89HeAhHiZKlljciK0a,Push The Button,2005,17,['Sugababes'],7rZNSLWMjTbwdLNskFbzFf,https://i.scdn.co/image/ab6761610000e5eb5d9297ac4d4ee61ecc64c0b0,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",218093,False,64,0.962,0.66,8,-5.096,0.061,0.0485,0.0,0.076,0.814,126.016
1717,20jYtEun4dUdYZ9foaOC48,My Humps,2005,18,['Black Eyed Peas'],1yxSLGMDHlW21z4YXirZDS,https://i.scdn.co/image/ab6761610000e5eb26b00ac49e5fc94a222b953f,"['dance pop', 'pop', 'pop rap']",326960,False,68,0.802,0.682,1,-5.924,0.222,0.111,1.39e-05,0.109,0.586,123.95
1718,4XyAMTjMfqwZ2uJemqKRdH,Girl,2005,19,"[""Destiny's Child""]",1Y8cdNmUJH7yBTd9yOvr5i,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",224146,False,56,0.567,0.747,6,-6.019,0.105,0.31,0.0,0.04,0.556,89.036
1719,0gJvqi9QyASOCtJu99tytc,Because of You,2005,20,['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",219493,False,73,0.587,0.583,5,-5.284,0.0313,0.248,0.0,0.124,0.15,139.92
1720,5zdUc1JRCImBYcDWgvFNpE,Caught Up,2005,21,['Usher'],23zg3TcAtWQy7J6upgbUnj,https://i.scdn.co/image/ab6761610000e5ebead4738ecc1ba2885e189491,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",224640,False,62,0.817,0.806,6,-4.606,0.0623,0.027,9e-06,0.119,0.805,110.086
1721,0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,2005,22,['Gwen Stefani'],4yiQZ8tQPux8cPriYMWUFP,https://i.scdn.co/image/ab6761610000e5ebe1ec072204984bee3a158016,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",199853,True,71,0.926,0.916,10,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007
1722,0sNY3XS9Tz1P957KZrQ6GZ,It's Like That,2005,23,"['Mariah Carey', 'Jermaine Dupri', 'Fatman Scoop']",4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5ebbeb3a15b2f2f6515f3a82a58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",203360,False,0,0.8,0.633,8,-4.875,0.0514,0.0901,0.0,0.0315,0.836,95.953
1723,0ElmwRAsaxaUZXnMbaSllH,All About You,2005,24,['McFly'],47izDDvtOxxz3FzHYuUptd,https://i.scdn.co/image/ab6761610000e5ebc1be10bb7cb282c2d3392421,"['boy band', 'dance pop', 'post-teen pop']",186866,False,61,0.542,0.559,1,-5.313,0.0258,0.197,0.0,0.0989,0.295,129.898
1724,4PFAm88FBkY7IFtvCaGctZ,Breakaway,2005,25,['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",237000,False,62,0.268,0.716,9,-4.151,0.0337,0.0421,9.88e-06,0.108,0.393,160.008
1725,0FZvjrHpAmLKj574M4VwrF,Cater 2 U,2005,26,"[""Destiny's Child""]",1Y8cdNmUJH7yBTd9yOvr5i,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",245400,False,59,0.605,0.584,11,-7.043,0.197,0.286,0.0,0.235,0.464,125.802
1726,3jVSV60WZE5jPE2a6KGNFy,Get Right,2005,27,['Jennifer Lopez'],2DlGxzQSjYe5N6G9nkYghR,https://i.scdn.co/image/ab6761610000e5eb3d64ba38af62713c1e907466,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",225533,False,65,0.741,0.759,0,-5.096,0.12,0.0218,0.0,0.628,0.362,97.084
1727,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",2005,28,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,https://i.scdn.co/image/ab6761610000e5eb1443b137c8941b9c73237a27,"['emo', 'modern rock', 'rock']",229093,False,78,0.494,0.842,7,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011
1728,2hQU8LNZFUcXLUwqeABX3K,Don't Forget About Us - Radio Edit,2005,29,['Mariah Carey'],4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5ebbeb3a15b2f2f6515f3a82a58,"['dance pop', 'pop', 'r&b', 'urban contemporary']",233866,False,0,0.7,0.529,10,-6.816,0.0395,0.0422,0.0,0.101,0.386,143.555
1729,7yxwAEwY9LD120AcB4nGJx,Don't Love You No More (I'm Sorry),2005,30,['Craig David'],2JyWXPbkqI5ZJa3gwqVa0c,https://i.scdn.co/image/ab6761610000e5eb8c8beee880b03125197a1f13,"['british soul', 'dance pop', 'pop rap', 'r&b', 'urban contemporary']",243986,False,57,0.636,0.558,7,-7.076,0.0245,0.462,0.0,0.062,0.572,100.113
1730,5qrzhg9Fmu8Amg2uMhHfe5,One Wish,2005,31,['Ray J'],6gbGGM0E8Q1hE511psqxL0,https://i.scdn.co/image/ab6761610000e5eb9bd1967ba2e7088526fd1b27,"['pop rap', 'r&b', 'urban contemporary']",337640,False,65,0.525,0.652,5,-7.042,0.28,0.278,0.0,0.339,0.602,127.673
1731,5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,2005,32,['The All-American Rejects'],3vAaWhdBR38Q02ohXqaNHT,https://i.scdn.co/image/ab6761610000e5ebb57332e3fc2b97bb33577e65,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'rock']",193653,False,66,0.469,0.955,10,-4.253,0.0432,0.000343,1.35e-06,0.548,0.462,143.853
1732,4FTOpNYcGxnQdGNWSxIcio,Soldier (feat. T.I. & Lil' Wayne),2005,33,"[""Destiny's Child"", 'T.I.', 'Lil Wayne']",1Y8cdNmUJH7yBTd9yOvr5i,https://i.scdn.co/image/ab6761610000e5ebf75e64532704bd6acf0b4e76,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",325573,False,64,0.878,0.417,7,-6.799,0.361,0.0444,0.0,0.0833,0.904,77.49
1733,2b8QQqf8Vwb7bfz22ja8Fk,Over And Over,2005,34,"['Nelly', 'Tim McGraw']",2gBjLmx6zQnFGQJCAQpRgw,https://i.scdn.co/image/3677690af58abb70a5c5fd58d69db4d1ad705d4f,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",253933,True,62,0.644,0.517,7,-10.02,0.0803,0.0065,1.37e-06,0.158,0.464,169.799
1734,1N7b4evSBcshS6WUbWhZIr,Switch,2005,35,['Will Smith'],41qil2VaGbD194gaEcmmyx,https://i.scdn.co/image/ab6761610000e5eb9e7e37aff77edd18db4584ff,"['hip hop', 'pop rap']",197666,False,36,0.873,0.9,5,-4.325,0.18,0.0107,0.000502,0.556,0.478,102.516
1735,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,2005,36,['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",198973,False,60,0.548,0.889,9,-4.682,0.0382,0.00165,0.00109,0.197,0.425,90.048
1736,6D0A5pK6nvKa9wdKfom6hG,That's My Goal,2005,37,['Shayne Ward'],6H4lieipng8aGu3Hbd1UeJ,https://i.scdn.co/image/ab6761610000e5eb9034f02ef50646148a8621ff,"['dance pop', 'europop', 'post-teen pop', 'talent show']",219600,False,48,0.286,0.508,2,-5.966,0.0336,0.372,0.0,0.27,0.14,68.637
1737,1JURww012QnWAw0zZXi6Aa,Just the Girl,2005,38,['The Click Five'],01lz5VBfkMFDteSA9pKJuP,https://i.scdn.co/image/91a8ed07a93bda12047370631501e8138a56ba79,"['boy band', 'neon pop punk', 'pixie', 'pop punk', 'pop rock', 'post-teen pop']",234146,False,61,0.571,0.89,9,-1.6,0.0395,0.00509,0.0,0.0769,0.751,110.958
1738,3jEqrIfwKO0M8ALu3TGilF,Like You (feat. Ciara),2005,39,"['Bow Wow', 'Ciara']",7352aRY2mqSxBZwzUb6LmA,https://i.scdn.co/image/f67a804bc8323d2b5bf616926561a072649f15e4,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",205840,False,67,0.714,0.6,6,-8.365,0.0876,0.0465,0.0,0.0646,0.504,82.017
1739,0jdeV5dSB3kUBRqe1xQJbh,True,2005,40,['Ryan Cabrera'],3C4t1usFGoKHCSRdujm2GN,https://i.scdn.co/image/ab6761610000e5eb7622d2183251870fa95a2df6,"['neo mellow', 'post-teen pop']",204173,False,64,0.598,0.4,6,-10.054,0.0241,0.459,0.0,0.151,0.369,96.938
1740,2Sionb7ZAmdVGH9mieuJ7Z,Signs,2005,41,"['Snoop Dogg', 'Charlie Wilson', 'Justin Timberlake']",7hJcb9fa4alzcOq3EaNPoG,https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",236813,True,53,0.94,0.713,7,-5.308,0.127,0.0319,0.00076,0.325,0.666,112.955
1741,0F7rEdewJ6cSLylOZZpDu7,I'm Sprung,2005,42,['T-Pain'],3aQeKQSyrW4qWr35idm0cy,https://i.scdn.co/image/ab6761610000e5ebae63c2a8e43c2d4dc37a9aed,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",231040,False,2,0.722,0.329,0,-11.617,0.108,0.088,0.0,0.081,0.166,99.991
1742,3850dYVgOFIXJh5U4BFEWH,Hung Up,2005,43,['Madonna'],6tbjWDEIzxoDsBA1FuhfPW,https://i.scdn.co/image/ab6761610000e5eba486c211cf5cfe663304691b,"['dance pop', 'pop']",337733,False,75,0.649,0.647,9,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02
1743,0UaMYEvWZi0ZqiDOoHU3YI,Lose Control (feat. Ciara & Fat Man Scoop),2005,44,"['Missy Elliott', 'Ciara', 'Fatman Scoop']",2wIVse2owClT7go1WT98tk,https://i.scdn.co/image/ab6761610000e5ebf6691f40d906f097e9fbaa4c,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",226863,True,67,0.904,0.813,4,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461
1744,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,2005,45,['50 Cent'],3q7HBObVc0L8jNeTe5Gofh,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",237706,True,76,0.489,0.692,1,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946
1745,41PWz0hAiU9FqsmjR9Wh62,Lovers And Friends,2005,46,"['Lil Jon & The East Side Boyz', 'Usher', 'Ludacris']",3ciRvbBIVz9fBoPbtSYq4x,https://i.scdn.co/image/aafc4156598fa9f8f052ec5687e648ba9120f07e,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",260600,True,66,0.675,0.501,10,-6.183,0.22,0.0541,0.0,0.429,0.532,139.861
1746,0815caqt2Lytro5EIzMufT,You And Me,2005,47,['Lifehouse'],5PokPZn11xzZXyXSfnvIM3,https://i.scdn.co/image/ab6761610000e5eb12e6a316cab1c10592429fa4,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",195493,False,76,0.459,0.427,7,-7.734,0.0267,0.114,0.0,0.168,0.354,139.902
1747,5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,2005,48,['KT Tunstall'],5zzrJD2jXrE9dZ1AklRFcL,https://i.scdn.co/image/ab6761610000e5eb8457f57bc526c37bd804b924,"['lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",201706,False,71,0.587,0.767,0,-5.713,0.0449,0.225,0.0,0.112,0.664,100.38
1748,5MzjQ95rdB2xt9DNa2IzaC,Don't Phunk With My Heart,2005,49,['Black Eyed Peas'],1yxSLGMDHlW21z4YXirZDS,https://i.scdn.co/image/ab6761610000e5eb26b00ac49e5fc94a222b953f,"['dance pop', 'pop', 'pop rap']",239773,False,63,0.69,0.928,5,-2.76,0.061,0.00937,0.0,0.547,0.604,130.889
1749,4kOTDj4SiZPkW1p96WMDNv,We Be Burnin',2005,50,['Sean Paul'],3Isy6kedDrgPYoTS1dazA9,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,"['dance pop', 'dancehall', 'pop', 'pop rap']",213066,False,59,0.95,0.803,1,-4.195,0.151,0.145,0.0,0.0748,0.86,117.0
1750,7wdLZdLzaYCkUvxkPhFP4Q,You Raise Me Up,2005,51,['Westlife'],5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd,"['boy band', 'dance pop', 'europop']",241066,False,1,0.129,0.358,10,-6.596,0.0314,0.631,0.0,0.0886,0.172,75.048
1751,4faFAhOflLzhfJECveRwva,Lonely No More,2005,52,['Rob Thomas'],3aBkeBhwadnWMWoVJ2CxJC,https://i.scdn.co/image/ab6761610000e5ebdf4a9c1c93753b62120b658e,"['neo mellow', 'pop rock']",226640,False,57,0.551,0.896,9,-3.152,0.109,0.033,0.0,0.0899,0.858,171.79
1752,70ludZZEUJy1aFVkPI0Kpi,Drop It Like It's Hot,2005,53,"['Snoop Dogg', 'Pharrell Williams']",7hJcb9fa4alzcOq3EaNPoG,https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",266066,True,69,0.892,0.628,1,-3.832,0.216,0.169,0.0,0.102,0.676,92.063
1753,6ZyNjT2hYvfV5PuW84dp1E,1 Thing,2005,54,['Amerie'],08rMCq2ek1YjdDBsCPVH2s,https://i.scdn.co/image/ab6761610000e5eb74d19556bc14f96d9bc22dea,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",238746,False,53,0.636,0.946,10,-4.683,0.332,0.115,3.75e-05,0.0416,0.891,125.085
